calBP,PrDens,lo,hi,logFit2,PhaseID,CompID,BRMspd,MeanFCRArea
12144,0,0.002904842,0.007385446,0.00550458,Expansion,Component I,0,-0.5
12143,0,0.002911956,0.007391532,0.005508676,Expansion,Component I,0,-0.5
12142,0,0.002926744,0.007397331,0.005512775,Expansion,Component I,0,-0.5
12141,0,0.002931606,0.007402763,0.005516877,Expansion,Component I,0,-0.5
12140,0,0.002935581,0.007407345,0.005520981,Expansion,Component I,0,-0.5
12139,0,0.002939043,0.007411928,0.005525088,Expansion,Component I,0,-0.5
12138,0,0.002942018,0.007433568,0.005529197,Expansion,Component I,0,-0.5
12137,0,0.002944531,0.007475615,0.005533308,Expansion,Component I,0,-0.5
12136,0,0.002946606,0.007516244,0.005537422,Expansion,Component I,0,-0.5
12135,0,0.002948278,0.00755538,0.005541539,Expansion,Component I,0,-0.5
12134,0,0.002949621,0.007578638,0.005545658,Expansion,Component I,0,-0.5
12133,0,0.00295064,0.007585632,0.005549779,Expansion,Component I,0,-0.5
12132,0,0.002951977,0.007592641,0.005553903,Expansion,Component I,0,-0.5
12131,0,0.002955042,0.007597521,0.00555803,Expansion,Component I,0,-0.5
12130,0,0.002958074,0.007592504,0.005562159,Expansion,Component I,0,-0.5
12129,0,0.002961107,0.007587196,0.00556629,Expansion,Component I,0,-0.5
12128,0,0.002964066,0.007581607,0.005570424,Expansion,Component I,0,-0.5
12127,0,0.002966961,0.007575751,0.005574561,Expansion,Component I,0,-0.5
12126,0,0.002969804,0.007569615,0.0055787,Expansion,Component I,0,-0.5
12125,0,0.002972608,0.00756321,0.005582841,Expansion,Component I,0,-0.5
12124,0,0.002975215,0.007556803,0.005586985,Expansion,Component I,0,-0.5
12123,0,0.002978615,0.007550357,0.005591132,Expansion,Component I,0,-0.5
12122,0,0.002982332,0.007562061,0.00559528,Expansion,Component I,0,-0.5
12121,0,0.002987786,0.007575831,0.005599432,Expansion,Component I,0,-0.5
12120,0,0.002993892,0.007588397,0.005603586,Expansion,Component I,0,-0.5
12119,0,0.002997805,0.007599444,0.005607742,Expansion,Component I,0,-0.5
12118,0,0.002999293,0.007608988,0.005611901,Expansion,Component I,0,-0.5
12117,0,0.00300066,0.007617059,0.005616063,Expansion,Component I,0,-0.5
12116,0,0.003001885,0.00761914,0.005620227,Expansion,Component I,0,-0.5
12115,0,0.003002945,0.007617137,0.005624393,Expansion,Component I,0,-0.5
12114,0,0.003004069,0.007620715,0.005628562,Expansion,Component I,0,-0.5
12113,0,0.003005599,0.007630338,0.005632733,Expansion,Component I,0,-0.5
12112,0,0.003007534,0.007639961,0.005636907,Expansion,Component I,0,-0.5
12111,0,0.00300953,0.007649456,0.005641084,Expansion,Component I,0,-0.5
12110,0,0.003011587,0.007654196,0.005645263,Expansion,Component I,0,-0.5
12109,0,0.00301414,0.007658074,0.005649444,Expansion,Component I,0,-0.5
12108,0,0.003017209,0.00765918,0.005653628,Expansion,Component I,0,-0.5
12107,0,0.003020815,0.007660458,0.005657815,Expansion,Component I,0,-0.5
12106,0,0.003025119,0.007661914,0.005662004,Expansion,Component I,0,-0.5
12105,0,0.003032058,0.007663363,0.005666195,Expansion,Component I,0,-0.5
12104,0,0.003041306,0.007664893,0.005670389,Expansion,Component I,0,-0.5
12103,0,0.003050917,0.007666515,0.005674586,Expansion,Component I,0,-0.5
12102,0,0.003054856,0.007668232,0.005678785,Expansion,Component I,0,-0.5
12101,0,0.003055806,0.007670056,0.005682986,Expansion,Component I,0,-0.5
12100,0,0.00305669,0.007677861,0.005687191,Expansion,Component I,0,-0.5
12099,0,0.003061899,0.007690122,0.005691397,Expansion,Component I,0,-0.5
12098,0,0.003067677,0.007698032,0.005695606,Expansion,Component I,0,-0.5
12097,0,0.003069512,0.007700379,0.005699818,Expansion,Component I,0,-0.5
12096,0,0.003067503,0.007702607,0.005704032,Expansion,Component I,0,-0.5
12095,0,0.003065713,0.007704723,0.005708248,Expansion,Component I,0,-0.5
12094,0,0.003064552,0.007707105,0.005712468,Expansion,Component I,0,-0.5
12093,0,0.003070929,0.007722714,0.005716689,Expansion,Component I,0,-0.5
12092,0,0.003081579,0.00773767,0.005720913,Expansion,Component I,0,-0.5
12091,0,0.003082748,0.007741605,0.00572514,Expansion,Component I,0,-0.5
12090,0,0.003086252,0.007754707,0.005729369,Expansion,Component I,0,-0.5
12089,0,0.003096419,0.007766688,0.005733601,Expansion,Component I,0,-0.5
12088,0,0.003107203,0.007767129,0.005737835,Expansion,Component I,0,-0.5
12087,0,0.003118541,0.007763719,0.005742072,Expansion,Component I,0,-0.5
12086,0,0.003130472,0.007762288,0.005746311,Expansion,Component I,0,-0.5
12085,0,0.003143001,0.007790171,0.005750553,Expansion,Component I,0,-0.5
12084,0,0.003155361,0.007818511,0.005754798,Expansion,Component I,0,-0.5
12083,0,0.003167541,0.007792548,0.005759044,Expansion,Component I,0,-0.5
12082,0,0.003179542,0.007765816,0.005763294,Expansion,Component I,0,-0.5
12081,0,0.003191363,0.007774411,0.005767546,Expansion,Component I,0,-0.5
12080,0,0.003194917,0.007784765,0.0057718,Expansion,Component I,0,-0.5
12079,0,0.003191009,0.007794804,0.005776057,Expansion,Component I,0,-0.5
12078,0,0.00318704,0.007804501,0.005780317,Expansion,Component I,0,-0.5
12077,0,0.00319001,0.007813788,0.005784579,Expansion,Component I,0,-0.5
12076,0,0.003197375,0.007822788,0.005788843,Expansion,Component I,0,-0.5
12075,0,0.003197312,0.007831503,0.00579311,Expansion,Component I,0,-0.5
12074,0,0.003196272,0.007840615,0.00579738,Expansion,Component I,0,-0.5
12073,0,0.003195074,0.007850135,0.005801652,Expansion,Component I,0,-0.5
12072,0,0.003199267,0.007860075,0.005805926,Expansion,Component I,0,-0.5
12071,0,0.003199718,0.007870445,0.005810204,Expansion,Component I,0,-0.5
12070,0,0.003189907,0.007881265,0.005814483,Expansion,Component I,0,-0.5
12069,0,0.003198754,0.007892847,0.005818766,Expansion,Component I,0,-0.5
12068,0,0.00321255,0.007905255,0.00582305,Expansion,Component I,0,-0.5
12067,0,0.003226647,0.007920102,0.005827338,Expansion,Component I,0,-0.5
12066,0,0.003233457,0.007940193,0.005831627,Expansion,Component I,0,-0.5
12065,0,0.003238636,0.007960226,0.00583592,Expansion,Component I,0,-0.5
12064,0,0.003243727,0.007965772,0.005840215,Expansion,Component I,0,-0.5
12063,0,0.003249115,0.007979929,0.005844512,Expansion,Component I,0,-0.5
12062,0,0.003254341,0.00798368,0.005848812,Expansion,Component I,0,-0.5
12061,0,0.00325939,0.007986412,0.005853115,Expansion,Component I,0,-0.5
12060,0,0.003264277,0.007989159,0.00585742,Expansion,Component I,0,-0.5
12059,0,0.003268182,0.007997333,0.005861727,Expansion,Component I,0,-0.5
12058,0,0.003273455,0.008019963,0.005866037,Expansion,Component I,0,-0.5
12057,0,0.003277448,0.008038727,0.00587035,Expansion,Component I,0,-0.5
12056,0,0.003264351,0.008065409,0.005874665,Expansion,Component I,0,-0.5
12055,0,0.003251938,0.008090801,0.005878983,Expansion,Component I,0,-0.5
12054,0,0.003241094,0.008111258,0.005883303,Expansion,Component I,0,-0.5
12053,0,0.003231852,0.008127541,0.005887626,Expansion,Component I,0,-0.5
12052,0,0.0032242,0.008141282,0.005891951,Expansion,Component I,0,-0.5
12051,0,0.00321951,0.008152922,0.005896279,Expansion,Component I,0,-0.5
12050,0,0.00321764,0.008162833,0.005900609,Expansion,Component I,0,-0.5
12049,0,0.00321656,0.008171786,0.005904942,Expansion,Component I,0,-0.5
12048,0,0.003216373,0.008179965,0.005909278,Expansion,Component I,0,-0.5
12047,0,0.003217826,0.008187462,0.005913616,Expansion,Component I,0,-0.5
12046,0,0.003226072,0.008194231,0.005917956,Expansion,Component I,0,-0.5
12045,0,0.003237073,0.008184028,0.0059223,Expansion,Component I,0,-0.5
12044,0,0.00325231,0.008198838,0.005926645,Expansion,Component I,0,-0.5
12043,0,0.003267706,0.008205518,0.005930993,Expansion,Component I,0,-0.5
12042,0,0.003283255,0.008205945,0.005935344,Expansion,Component I,0,-0.5
12041,0,0.003298954,0.008205755,0.005939698,Expansion,Component I,0,-0.5
12040,0,0.003306954,0.008204967,0.005944053,Expansion,Component I,0,-0.5
12039,0,0.003307077,0.008204626,0.005948412,Expansion,Component I,0,-0.5
12038,0,0.003303255,0.008204772,0.005952773,Expansion,Component I,0,-0.5
12037,0,0.003307764,0.008205445,0.005957136,Expansion,Component I,0,-0.5
12036,0,0.003307728,0.008206689,0.005961502,Expansion,Component I,0,-0.5
12035,0,0.003316065,0.008208544,0.005965871,Expansion,Component I,0,-0.5
12034,0,0.003330308,0.008211019,0.005970242,Expansion,Component I,0,-0.5
12033,0,0.00334444,0.008214218,0.005974616,Expansion,Component I,0,-0.5
12032,0,0.003358441,0.00821828,0.005978992,Expansion,Component I,0,-0.5
12031,0,0.003361151,0.008223188,0.005983371,Expansion,Component I,0,-0.5
12030,0,0.003356618,0.00822892,0.005987752,Expansion,Component I,0,-0.5
12029,0,0.003352205,0.008234269,0.005992136,Expansion,Component I,0,-0.5
12028,0,0.003347904,0.008239238,0.005996523,Expansion,Component I,0,-0.5
12027,0,0.003343778,0.008249913,0.006000912,Expansion,Component I,0,-0.5
12026,0,0.003340015,0.008248903,0.006005303,Expansion,Component I,0,-0.5
12025,0,0.003336371,0.008256782,0.006009697,Expansion,Component I,0,-0.5
12024,0,0.003333788,0.008266274,0.006014094,Expansion,Component I,0,-0.5
12023,0,0.003345704,0.008275133,0.006018493,Expansion,Component I,0,-0.5
12022,0,0.003358301,0.008283876,0.006022895,Expansion,Component I,0,-0.5
12021,0,0.00337159,0.008293579,0.006027299,Expansion,Component I,0,-0.5
12020,0,0.003385583,0.008328653,0.006031706,Expansion,Component I,0,-0.5
12019,0,0.003400926,0.008346494,0.006036116,Expansion,Component I,0,-0.5
12018,0,0.003416936,0.008342177,0.006040528,Expansion,Component I,0,-0.5
12017,0,0.003409589,0.008343632,0.006044942,Expansion,Component I,0,-0.5
12016,0,0.003421807,0.008351309,0.006049359,Expansion,Component I,0,-0.5
12015,0,0.003420005,0.008357223,0.006053779,Expansion,Component I,0,-0.5
12014,0,0.003436904,0.008379631,0.006058201,Expansion,Component I,0,-0.5
12013,0,0.003456986,0.008401107,0.006062626,Expansion,Component I,0,-0.5
12012,0,0.003479716,0.008421112,0.006067054,Expansion,Component I,0,-0.5
12011,0,0.003478974,0.008416321,0.006071484,Expansion,Component I,0,-0.5
12010,0,0.003492444,0.008411477,0.006075916,Expansion,Component I,0,-0.5
12009,0,0.003509466,0.008423599,0.006080351,Expansion,Component I,0,-0.5
12008,0,0.003520185,0.00843765,0.006084789,Expansion,Component I,0,-0.5
12007,0,0.003524892,0.008450632,0.006089229,Expansion,Component I,0,-0.5
12006,0,0.003529691,0.008463179,0.006093672,Expansion,Component I,0,-0.5
12005,0,0.003534402,0.008475255,0.006098117,Expansion,Component I,0,-0.5
12004,0,0.003539345,0.008466096,0.006102565,Expansion,Component I,0,-0.5
12003,0,0.003544521,0.00848781,0.006107015,Expansion,Component I,0,-0.5
12002,0,0.003552966,0.008510846,0.006111468,Expansion,Component I,0,-0.5
12001,0,0.003553974,0.008522651,0.006115924,Expansion,Component I,0,-0.5
12000,0,0.003549036,0.008536411,0.006120382,Expansion,Component I,0,-0.5
11999,0,0.003544696,0.008547807,0.006124843,Expansion,Component I,0,-0.5
11998,0,0.003557272,0.0085577,0.006129306,Expansion,Component I,0,-0.5
11997,0,0.00357408,0.008561713,0.006133772,Expansion,Component I,0,-0.5
11996,0,0.003591419,0.008554484,0.00613824,Expansion,Component I,0,-0.5
11995,0,0.003608439,0.008546384,0.006142711,Expansion,Component I,0,-0.5
11994,0,0.003607268,0.008536543,0.006147185,Expansion,Component I,0,-0.5
11993,0,0.003625559,0.008544047,0.006151661,Expansion,Component I,0,-0.5
11992,0,0.003635071,0.00856383,0.00615614,Expansion,Component I,0,-0.5
11991,0,0.003651545,0.008582107,0.006160621,Expansion,Component I,0,-0.5
11990,0,0.003667392,0.008578169,0.006165105,Expansion,Component I,0,-0.5
11989,1.03E-07,0.003684669,0.00856979,0.006169591,Expansion,Component I,0,-0.5
11988,2.29E-07,0.003702887,0.008559809,0.00617408,Expansion,Component I,0,-0.5
11987,3.81E-07,0.003721092,0.008548291,0.006178572,Expansion,Component I,0,-0.5
11986,6.70E-07,0.00374177,0.00853534,0.006183066,Expansion,Component I,0,-0.5
11985,1.02E-06,0.003761359,0.00853892,0.006187563,Expansion,Component I,0,-0.5
11984,1.44E-06,0.003783262,0.008547842,0.006192062,Expansion,Component I,0,-0.5
11983,1.93E-06,0.003806089,0.008524993,0.006196564,Expansion,Component I,0,-0.5
11982,2.51E-06,0.003827182,0.008509507,0.006201069,Expansion,Component I,0,-0.5
11981,3.19E-06,0.003831057,0.008495626,0.006205576,Expansion,Component I,0,-0.5
11980,3.98E-06,0.003849149,0.008451295,0.006210085,Expansion,Component I,0,-0.5
11979,4.83E-06,0.003862923,0.008461548,0.006214597,Expansion,Component I,0,-0.5
11978,5.75E-06,0.003887428,0.00844719,0.006219112,Expansion,Component I,0,-0.5
11977,6.73E-06,0.003912441,0.00842136,0.006223629,Expansion,Component I,0,-0.5
11976,7.79E-06,0.003936229,0.008430199,0.006228149,Expansion,Component I,0,-0.5
11975,8.93E-06,0.00393635,0.008428053,0.006232672,Expansion,Component I,0,-0.5
11974,1.01E-05,0.003936218,0.008425931,0.006237197,Expansion,Component I,0,-0.5
11973,1.12E-05,0.003935776,0.008421223,0.006241725,Expansion,Component I,0,-0.5
11972,1.24E-05,0.003961256,0.008420934,0.006246255,Expansion,Component I,0,-0.5
11971,1.36E-05,0.003996673,0.008440879,0.006250788,Expansion,Component I,0,-0.5
11970,1.48E-05,0.004022167,0.008425878,0.006255323,Expansion,Component I,0,-0.5
11969,1.59E-05,0.00404728,0.008434314,0.006259861,Expansion,Component I,0,-0.5
11968,1.71E-05,0.004064569,0.008432293,0.006264402,Expansion,Component I,0,-0.5
11967,1.82E-05,0.00408212,0.008429761,0.006268945,Expansion,Component I,0,-0.5
11966,1.92E-05,0.004102095,0.008424362,0.00627349,Expansion,Component I,0,-0.5
11965,2.03E-05,0.004121758,0.008435807,0.006278039,Expansion,Component I,0,-0.5
11964,2.13E-05,0.004138731,0.008438595,0.00628259,Expansion,Component I,0,-0.5
11963,2.22E-05,0.004149848,0.008438243,0.006287143,Expansion,Component I,0,-0.5
11962,2.32E-05,0.004144827,0.008451478,0.006291699,Expansion,Component I,0,-0.5
11961,2.41E-05,0.004148697,0.008473941,0.006296258,Expansion,Component I,0,-0.5
11960,2.49E-05,0.004141792,0.008478139,0.006300819,Expansion,Component I,0,-0.5
11959,2.58E-05,0.004131983,0.008491189,0.006305383,Expansion,Component I,0,-0.5
11958,2.66E-05,0.004129887,0.008503453,0.006309949,Expansion,Component I,0,-0.5
11957,2.74E-05,0.004136489,0.008517704,0.006314518,Expansion,Component I,0,-0.5
11956,2.81E-05,0.004150476,0.008537934,0.00631909,Expansion,Component I,0,-0.5
11955,2.88E-05,0.004168453,0.008541918,0.006323664,Expansion,Component I,0,-0.5
11954,2.95E-05,0.004201484,0.008553296,0.006328241,Expansion,Component I,0,-0.5
11953,3.02E-05,0.004192578,0.008575727,0.00633282,Expansion,Component I,0,-0.5
11952,3.08E-05,0.004206125,0.008596732,0.006337402,Expansion,Component I,0,-0.5
11951,3.14E-05,0.004218954,0.008615034,0.006341987,Expansion,Component I,0,-0.5
11950,3.20E-05,0.004227652,0.008638486,0.006346574,Expansion,Component I,0,-0.5
11949,3.25E-05,0.004232451,0.008664192,0.006351163,Expansion,Component I,0,-0.5
11948,3.30E-05,0.004236931,0.00869427,0.006355756,Expansion,Component I,0,-0.5
11947,3.35E-05,0.004237609,0.008723462,0.006360351,Expansion,Component I,0,-0.5
11946,3.39E-05,0.004235751,0.008751703,0.006364948,Expansion,Component I,0,-0.5
11945,3.43E-05,0.004238955,0.008791038,0.006369548,Expansion,Component I,0,-0.5
11944,3.47E-05,0.00423937,0.008830762,0.006374151,Expansion,Component I,0,-0.5
11943,3.52E-05,0.004240346,0.008856687,0.006378756,Expansion,Component I,0,-0.5
11942,3.56E-05,0.0042467,0.008881134,0.006383364,Expansion,Component I,0,-0.5
11941,3.60E-05,0.004255192,0.00890496,0.006387974,Expansion,Component I,0,-0.5
11940,3.64E-05,0.004253998,0.008927023,0.006392587,Expansion,Component I,0,-0.5
11939,3.68E-05,0.004250333,0.008929699,0.006397203,Expansion,Component I,0,-0.5
11938,3.73E-05,0.004248098,0.008947656,0.006401821,Expansion,Component I,0,-0.5
11937,3.78E-05,0.004246204,0.008971436,0.006406442,Expansion,Component I,0,-0.5
11936,3.84E-05,0.004245923,0.008990915,0.006411066,Expansion,Component I,0,-0.5
11935,3.90E-05,0.004247189,0.008999568,0.006415692,Expansion,Component I,0,-0.5
11934,3.96E-05,0.004249094,0.009008517,0.00642032,Expansion,Component I,0,-0.5
11933,4.04E-05,0.004244305,0.009010479,0.006424951,Expansion,Component I,0,-0.5
11932,4.13E-05,0.004240974,0.009024075,0.006429585,Expansion,Component I,0,-0.5
11931,4.22E-05,0.004241052,0.0090357,0.006434222,Expansion,Component I,0,-0.5
11930,4.33E-05,0.00424193,0.009033659,0.006438861,Expansion,Component I,0,-0.5
11929,4.45E-05,0.004246227,0.009031814,0.006443502,Expansion,Component I,0,-0.5
11928,4.57E-05,0.004243783,0.009029974,0.006448146,Expansion,Component I,0,-0.5
11927,4.69E-05,0.004244847,0.009052624,0.006452793,Expansion,Component I,0,-0.5
11926,4.83E-05,0.004243444,0.009038964,0.006457443,Expansion,Component I,0,-0.5
11925,4.97E-05,0.004242094,0.009038472,0.006462095,Expansion,Component I,0,-0.5
11924,5.12E-05,0.004246014,0.009060272,0.006466749,Expansion,Component I,0,-0.5
11923,5.27E-05,0.004251136,0.009093521,0.006471406,Expansion,Component I,0,-0.5
11922,5.43E-05,0.004252763,0.00912526,0.006476066,Expansion,Component I,0,-0.5
11921,5.60E-05,0.004254652,0.009146603,0.006480728,Expansion,Component I,0,-0.5
11920,5.77E-05,0.004267974,0.009169428,0.006485393,Expansion,Component I,0,-0.5
11919,5.95E-05,0.004290804,0.00920324,0.006490061,Expansion,Component I,0,-0.5
11918,6.13E-05,0.004295949,0.009219121,0.006494731,Expansion,Component I,0,-0.5
11917,6.31E-05,0.004300772,0.009225317,0.006499404,Expansion,Component I,0,-0.5
11916,6.50E-05,0.004306008,0.009226501,0.006504079,Expansion,Component I,0,-0.5
11915,6.69E-05,0.004310713,0.009228176,0.006508758,Expansion,Component I,0,-0.5
11914,6.87E-05,0.004314956,0.009229002,0.006513438,Expansion,Component I,0,-0.5
11913,7.06E-05,0.004296737,0.009238049,0.006518121,Expansion,Component I,0,-0.5
11912,7.24E-05,0.004277909,0.009259765,0.006522807,Expansion,Component I,0,-0.5
11911,7.42E-05,0.004276201,0.009283672,0.006527496,Expansion,Component I,0,-0.5
11910,7.60E-05,0.004277848,0.009315042,0.006532187,Expansion,Component I,0,-0.5
11909,7.78E-05,0.004271883,0.009341495,0.00653688,Expansion,Component I,0,-0.5
11908,7.95E-05,0.004261767,0.009368504,0.006541576,Expansion,Component I,0,-0.5
11907,8.13E-05,0.004251389,0.009396026,0.006546275,Expansion,Component I,0,-0.5
11906,8.30E-05,0.00425309,0.009404557,0.006550977,Expansion,Component I,0,-0.5
11905,8.47E-05,0.004269054,0.009411087,0.006555681,Expansion,Component I,0,-0.5
11904,8.64E-05,0.004285137,0.009434802,0.006560388,Expansion,Component I,0,-0.5
11903,8.80E-05,0.004289048,0.009464888,0.006565097,Expansion,Component I,0,-0.5
11902,8.96E-05,0.00429036,0.0094769,0.006569809,Expansion,Component I,0,-0.5
11901,9.11E-05,0.004291612,0.009488835,0.006574523,Expansion,Component I,0,-0.5
11900,9.26E-05,0.004292799,0.009500619,0.00657924,Expansion,Component I,0,-0.5
11899,9.41E-05,0.004294051,0.009510827,0.00658396,Expansion,Component I,0,-0.5
11898,9.56E-05,0.004292819,0.009519624,0.006588682,Expansion,Component I,0,-0.5
11897,9.70E-05,0.004277773,0.009527001,0.006593407,Expansion,Component I,0,-0.5
11896,9.85E-05,0.00426388,0.009532964,0.006598135,Expansion,Component I,0,-0.5
11895,9.99E-05,0.004247091,0.009537526,0.006602865,Expansion,Component I,0,-0.5
11894,0.000101379,0.00424064,0.009567926,0.006607598,Expansion,Component I,0,-0.5
11893,0.00010284,0.004231607,0.009607841,0.006612333,Expansion,Component I,0,-0.5
11892,0.000104313,0.004224076,0.009645475,0.006617071,Expansion,Component I,0,-0.5
